Tweet ID, User ID, Bullying_Traces?, Type, Form, Teasing?, Author_Role, Emotion,Text
108070629122654208,194442235,n,,,,,,MTV VMAs: Kevin Hart jokes he was bullied to host sans pay [Video] http://t.co/p6gmXNT
108677628994658304,308116083,n,,,,,,"@FansWorld_ también amo como ayuda a causas como el bullying, nos enseña mucho cada día :')"
102225493209784321,95238811,y,self-disclosure,other,n,defender,none,
106253944644321280,194094363,n,,,,,,green sweater daleman kemeja itu nerd bgt ga sih? *inget game Bully*
106316788660310016,343099921,y,self-disclosure,other,n,victim,none,
100376954972282880,46342354,y,denial,other,n,bully,none,@efaye_ris me no bully you luhs :(
101642862038482944,128722052,n,,,,,,Jessie J lança clipe polêmico contra o bullying assista: http://t.co/1Mu5WdI via @Just_queens
103288356842119168,135026973,y,report,other,n,reporter,none,Selena Gomez was on barney? And got bullied about it? Then cried when she was kicked off? Then did commercials? #didntknowthat
106920792004108289,54398385,y,report,other,n,reporter,none,
108295995099578368,279790706,n,,,,,,
101790283292876800,251600013,n,,,,,,
104598606912299008,219416938,n,,,,,,
102586107820118016,195096192,n,,,,,,
105741089511710720,79569222,n,,,,,,@_dawik e a @_cintiafaria tem feito mt bullying com você?!
104836525140885505,322205986,n,,,,,,
107418411222573056,69847941,n,,,,,,vou sofrer bullying pro resto da minha vida.
109071068613980160,192652722,n,,,,,,Todo o santo recreio toca castelhana (mas o problema é que eu sei cantar) mas as pessoas não gostam que  eu cante 'HASUH #ÉBULLING
100605202037612544,72035233,y,self-disclosure,other,n,bully,none,
104372637765091328,27109171,n,,,,,,"He's perfect with a frown 
The bully always wins"
108748446487425025,361112309,n,,,,,,ARE YOU IN A BAD JOB SITUATION WITH BULLY C0-WORKERS? http://t.co/RlBQqPf
104151290656989184,80549578,n,,,,,,
104255018806423552,38372916,n,,,,,,Lutherans Vow to Prevent #Bullying http://t.co/hXtkB2H via @glaad Will @UsSenBrown stand up too? http://t.co/XycnXfw
106007689343143936,246421432,n,,,,,,Frio é bullying contra os solteiros!
108949570276425729,40078259,n,,,,,,Hey @ATT @TheJusticeDept thinks your a BIG Bully too! No more suffering for our fellow Americans! http://t.co/OEqYN6b
109048565325762561,36306907,n,,,,,,"Cyber bullying almost makes no sense 2 me. If you dont like something press the X button, delete your account, live life. Nothing 2 die from"
101802733975257089,265654098,n,,,,,,Yes I know QT @NyOwnHarlemFate: @Tootit4umTootie yup I'm still the PussyBully you know I bully all pussy
102940695135928320,110100936,n,,,,,,"Don't get bullied, add codes. 13 new codes found."
103808828914671616,69223704,n,,,,,,@rahneputri yang bakalan bully kan cuma sekitar #17an sisanya yang ribuan mendukung Kak Rahneee.. :)
104824768267681792,162414295,y,report,other,n,reporter,none,"My dad: in my day people got bullied for being fat, now there's so many fatties people only get bullied for proper reasons, like bein ginger"
106152850912055296,84084179,n,,,,,,3 Bully 3 French 3 Milky 3 Fibbz 3 Asbo 3 Y.Slice #FreedomsAMust!!
106243155791323136,192316047,n,,,,,,
106839090783199232,337518446,y,report,other,n,reporter,none,See the girl with alot of makeup? She wears it because she gets bullied & wants to feel beautiful.
107200820474417152,73958033,y,self-disclosure,other,y,victim,none,@Cath_Mayoevans @julesrisk63 u virtual bully making her hit me lol
107619132312256512,332448517,n,,,,,,Just gave a shit about bullying. Give a Shit at http://t.co/gnh8nUo #giveashit
107667784409939968,26583543,y,accusation,other,n,accuser,none,"@EPIPHANYRENEE Lol let's not get grand u fall in a plethora of categories 2 many 2 name lol petty,stubborn,bossy & a bully just 2 name a few"
107738028377772032,307828684,n,,,,,,
105460326794924032,150829518,y,denial,physical,n,bully,none,@LoccDogg first I aint big for no reason. Second I don't bully no body Third I beat ass cause I know how 2 fight ... http://t.co/3BeGZiX
105982680197365760,221953580,y,denial,other,n,bully,none,
107495934740529153,77782787,n,,,,,,"@massaricarlos Eu não gosto dos caninos, mas eles são melhores do que bullying. O que não tem sentido?"
107858058587275264,43928380,y,accusation,other,n,accuser,none,@henrywinter Yeh but you got bullied at school you fucking rent boy.
108997613495386113,251499405,y,self-disclosure,property damage,n,victim,none,
103365139167850496,113158450,n,,,,,,
100354128789778432,294506471,y,accusation,other,n,accuser,none,@mitchpargeter bully + being my bitch = 37 followers oooooooh;) &lt;3
103899275594956800,324151250,y,self-disclosure,other,n,victim,none,
103991232862228480,139328271,y,report,other,n,reporter,none,"@MagooTora School is GREAT (Hawk teachers keepin dat bully away and all) I couldn't ever be mad at you, so other."
109058512746848256,268924987,n,,,,,,@MarioAndresLp osea tu bulling no acaba we!!!! Por todos lados me maltratas!!!! Jajajajajaja
102124994200477696,105859129,n,,,,,,"tou sofrendo bullying da minha prima MAIS NOVA, essa piriguete!"
103608635132882944,277334912,n,,,,,,"BEAT DOWN THAT BULLY FROM HIGH SCHOOL, THROW YOUR DRINK ON A PLASTIC GOSSIPING BITCH, EGG THAT ONE EVIL TEACHER'S HOUSE. TAKE IT BACK!!"
104584171271360512,232324607,n,,,,,,
105762509067259905,199395856,n,,,,,,friio é bullying contra os solteiros
108174322551619585,289610387,n,,,,,,#Rejectedkidsbooks The idiot's guide to bullying
108674500169695232,46822887,y,self-disclosure,other,n,defender,none,".@a_picazo you are participating in the libel by baselessly claiming @shoq is a bully.  again, i caution you to watch what you say. #p2"
101825900806541313,36180073,n,,,,,,@invisiblerafa JGSDGDLGSJDfede e elogio. A DESCULPA NÃO DA 7H DA MANHA JA TA NUM FEDO DE GAMBA. ¬¬ sdjgsdglsgdd ISSO NÃO E bullying!!!!!
103813895965257728,20770172,n,,,,,,Cyber bullying cases growing with new technologies - ABC Online http://t.co/7s790OT #family
101702599799095296,313799471,n,,,,,,#Bullying Subscribe to my free self-defense bully blog Rss Feed http://t.co/pTQ5CsX
106591741322342400,282302614,y,self-disclosure,other,n,victim,none,@botdfmusic i need adivce.i have started 2 let the inner me come out& b/c of this i get bullied& shit. What should i do about the bullying?
107219177261117440,311641585,n,,,,,,
107454079155974145,25505375,n,,,,,,"wah... #flashback wktu SD sring dijailin tmen"" dan tingktannya hampir sama kyk ""bullying"" 0_0"
109007219336552448,55086343,n,,,,,,ah y @Danipburgos para de hacerle bullying a la adorable e inocente @sitapau u.u
101645751687450626,36336010,n,,,,,,
102891309446074368,257675350,n,,,,,,
103284675459551232,145263394,n,,,,,,"opa como assim, o @Felippe_lopes tem algo contra os #Gordinhos ? isso é bullying, kkkkkk"
103503544627363840,104748431,n,,,,,,Check this video out -- Hey Fox News -Stop Bullying Kids http://t.co/5To4z4M via @youtube
106968414249168896,315630735,n,,,,,,#flashback gue sering bully @mega_achmad pas kecil ???( ? ?(???)
106497249722368000,16677216,n,,,,,,
106546005901709313,358547751,y,self-disclosure,other,n,victim,none,
106775290084200448,123493208,n,,,,,,@chacha1501 moga sih ngga bacot bgt diee -- minta d bully ! &gt;m&lt;
107227016914407425,42470028,n,,,,,,Check this video out -- Pretty Boy Floyd Bully Pitbull http://t.co/wJD5Lg5 via @youtube
107525747626876928,60752415,n,,,,,,
101431312698712066,176633247,y,report,other,n,reporter,none,
104039335074078720,325631655,y,denial,other,n,bully,none,@JeffCastroGomez lmao you so dumb :') . I'm no bully !
105068748578357248,68594954,n,,,,,,GLittle just kicked another one into the stands.....Touchdown...#ImBullcityEvenWhenImInTheLeague!!!Leggo
101312677493743616,27179815,n,,,,,,"#LISTEN Ca$h Feat. DanMan Tha Bully - ""Throw It Up"" - http://twitrax.com/s/omehf4"
103307104995115008,102481634,y,self-disclosure,other,n,victim,none,@DeekHade don't bully me ar! Haha ??
105407664636428288,330096597,n,,,,,,
100212800642752512,138538488,y,denial,other,n,bully,none,@Niishmaxoxo @Maverick_E @Zak_f @Element_AA @MissFeema bullied? We treated u like a princess lool u should be grateful
105824499055861760,327120749,n,,,,,,Slumb Bully
104214418824503296,57814032,n,,,,,,
106033203789307905,252866402,n,,,,,,High achieving #Latinos who don't conform to stereotypes are vulnerable to the effect #bullying has on grades.  http://t.co/vqbp1cX
107621267833761792,188313111,n,,,,,,
108433773078646784,301534166,n,,,,,,
100227435706064896,198199657,y,report,cyberbullying,n,reporter,sadness,
101688539376398336,246043201,y,report,verbal,n,reporter,none,"Hahaha rebecca black's been pulled out of school due to bullying, she said 'kids walk past me and sing friday in a really nasally voice' Lol"
105263290082533376,317313521,n,,,,,,
105754410654773248,351630990,y,accusation,other,n,accuser,none,@KMaddock_ I think KMaddock you 'may' feel you have  been bullied and are preferring attention of this sooner than going to a court
106438847851802625,271478287,y,report,other,n,reporter,sadness,"#oomf dog got upset when I left, only cause another #oomf was being a bully to him :("
106467630986178560,139268887,n,,,,,,Morning tweeps and HBD @Revolton WYATB & Allah Bless You.Jgn sering di bully XP
108739492344631296,337864183,n,,,,,,
103255803934425088,25036094,n,,,,,,@BenWiseMelb @mickmalthouse has enough on his plate than to be bullied in to solving the ills of the world.
107041526193987585,277408860,n,,,,,,@telsuiza hahaha xD bully ka lng tlga eh :)) =))
100991099958591489,61857844,y,self-disclosure,other,n,defender,none,Ew I come back and everyone is hating on @gagaglobal for one small mistake...Stop bullying Monsters! Please enough drama on here already.
102844036460711936,41772903,n,,,,,,"biar itu club yg sangat gak saya sukai,tp klo bkn glory hunter akn tetap saya hormati..klo glohunt sori2 aja ya klo saya bully wakakakaka"
102923105940406272,31413035,n,,,,,,
103055661943885825,20423226,n,,,,,,@canofwormstv #canofbullies Educating children to see bullying as pathetic would help. Kids bully from having low self esteem.
104318807757160448,70593255,n,,,,,,@its_GB_hoe do u know any body that would want a american bully? He's well trained.
105438536144130048,255481454,y,self-disclosure,other,n,victim,none,I miss her bullying me o_0 is that odd ? lol .
101703755942203392,70729918,n,,,,,,Esses pop's imundos já são Bullying demais pra nossos ouvidos !!!
102535212579295233,51149669,y,self-disclosure,other,n,defender,none,@_Vanna817 who bullying u
103602526997331968,78106830,y,self-disclosure,other,n,defender,empathy,@Arngrim OMG! That's Messed UP!! Although not on that scale I DO know what it's like to have the teacher take the side of the bully over me.
104617643545341952,138951761,n,,,,,,
105740914202394624,90265037,n,,,,,,Pottermore. SEU PROBLEMA COMIGO É PESSOAL? ta de preconceito comigo? é bullying isso!
106849318098567168,329361574,y,self-disclosure,other,n,defender,none,
107917138186080256,129930024,n,,,,,,"@VivaLaCB adele, pitbull, rumor to be jay and kanye, lil wayne, rumor to be drake, lady gaga is the opener"
101412348534853632,206279652,n,,,,,,
102393061732134912,268058564,n,,,,,,@PeiMMun94 @wwliew94 no la..juz dun wan bully her...see she dissapear again....
103955714342518785,241284252,y,report,other,n,reporter,none,
103992389986811905,170933293,y,self-disclosure,other,y,victim,none,
105785603513253888,43860320,n,,,,,,
107694435889975296,350606874,y,self-disclosure,other,n,defender,none,
108065835502940160,34411121,n,,,,,,@PerezHilton as an anti-bullying advocate I'm surprised you support #pumpedupkicks. Are shootings really the way to get back at bullies?
108254587772866561,62361749,y,self-disclosure,other,y,bully,none,@QueenOf_Pluto Yea U right lemme stop being a bully lol...
108960794917613569,303118017,n,,,,,,accommodation lodge . http://t.co/vwAGLmI Staring down the bully-boys
101490900152233984,79474780,y,self-disclosure,other,n,victim,none,
103588627082260481,249809702,n,,,,,,
104964495771828225,45586177,n,,,,,,@CountyClare7 @rolo_the_cat  Very wise words. Rolo is lovely. Let's get Rolo back & stamp out Twitter bullying. We ? Rolo.
106854838532452352,322142160,y,self-disclosure,other,n,victim,none,Getting bullied at work haha just bcuz I'm short smh :D
107753546677628928,62276510,n,,,,,,
108943178241015808,221559674,n,,,,,,@ShaneAwesome @DiCosmo609 @Resa_Resa23 @Blu_Berriii lmao see what I mean.. Lol bully beef
104034249782468610,343002723,n,,,,,,
105099865310236672,35571990,y,self-disclosure,other,n,victim,none,I get along with all the pretty confident girls we on the same wavelength...its those fuggin Shrek looking Bishes that try to bully me lol
100687410983211008,350945726,n,,,,,,
102935714219560960,313799471,n,,,,,,#Education When Bullies Attack Self-Defense Book for Kids with Optional Video http://t.co/jlJ6fps
105684650004987906,154683376,n,,,,,,"Bullying é um termo utilizado para descrever atos de violência física ou psicológica, intencionais e repetidos, praticados por um indivíduo"
106907790664151040,71655542,y,report,other,n,reporter,none,I cannot WAIT to watch Rachel and Jordan walk out that door. Jeff was a bully and deserved to go home. What a pathetic season.
108313243331739648,316295528,y,report,other,n,reporter,none,I realized he gets bullied... that's just more of a reason for him to be my friend &lt;3
108365294342381568,192786690,y,self-disclosure,other,n,victim,none,@REVOLUTIONARILY ceh -.- only know how to bully me
100135040637337600,124219190,n,,,,,,
101475121373528064,111490696,n,,,,,,#IfIWereU I would stop cyber-bullying because one day its gonna come back on you. You know whyy? Cuz KARMA is a bissssh.
105451034708684800,314917986,y,report,other,n,reporter,relief,
106181139336663042,247858821,n,,,,,,People Really Get Bullied All Youu Gotta Do is Take up For Yourself Rs
106880682499907586,49054354,n,,,,,,não é bullying se a pessoa coloca o sobrenome antes do nome se achando um japonês né?
106885897047375872,218571012,n,,,,,,@HPcuriosidades harry sofrendo bullying no teu wallpaper
106915297910468608,300149963,n,,,,,,#TNARIGHTNOW &gt;  6 Man Anything goes Bound For Glory Series Match &gt;  AJ Styles & Beer Money Vs. Bully Ray & Scott Steiner & Gunner
108953413991145473,72101984,n,,,,,,Reblog if you are against bullying - ? this must have more notes http://t.co/qSGPUwK
101318782336770049,243000031,n,,,,,,
102933327798996993,349726595,n,,,,,,"Retweet if you're 100% against bullying. If you retweet this, you're an inspiration to me. &lt;3"
103366947864981504,141865467,n,,,,,,
100245995400597505,228153590,n,,,,,,@R3al3stOf_emAll that's gay chill with that before I have to bully you....
101415280470802432,343071574,n,,,,,,to cm muita raiva... to sofrendo bulling na escola...to jah pra fuder ums caras de lah...
